title,description,points,price,variety,region_1,variety_region
Poggio Argentiera 2012 Capatosta  (Morellino di Scansano),"Made with Sangiovese blended with 10% Ciliegiolo and 5% Alicante Bouschet, this savory wine opens with aromas of underbrush, ripe berry, tobacco leaf and Mediterranean herb. The vibrant, refined palate doles out juicy black cherry, crushed raspberry, orange peel, licorice and white pepper alongside supple tannins. It closes on a mineral note. Enjoy through 2020.",91,35.0,Red Blend,Morellino di Scansano,Red Blend-Morellino di Scansano
Château Labat 2007  Haut-Médoc,"Perfumed with new wood aromas and violets, this is a full-bodied wine, its tannins blending into sweet plum and cranberry juice flavors. The wood is finely judged, giving a rounded feel to the finish, along with the acidity.",88,25.0,Bordeaux-style Red Blend,Haut-Médoc,Bordeaux-style Red Blend-Haut-Médoc
Jean-Claude Debeaune 2015 Special Selection  (Beaujolais-Villages),"The wine is tight and tannic. While it does have plenty of red-currant fruitiness, it is crisp, almost green in its acidity. It is very bright, almost shockingly fresh. Drink now.",84,,Gamay,Beaujolais-Villages,Gamay-Beaujolais-Villages
Lucas & Lewellen 2006 Valley View Vineyard Malbec (Santa Barbara County),"Too sweet in jellied blackberries and cherries, and too acidic, which gives it the taste of a sauce in a Chinese restaurant.",81,25.0,Malbec,Santa Barbara County,Malbec-Santa Barbara County
Columbia Crest 2006 Reserve Cabernet Sauvignon (Columbia Valley (WA)),"Though it lacks the broad, sweet fruit of the 2005 reserve, this is a fine reflection of the vintage. It's compact, tannic, and a bit unyielding, but structured with enough density to age for a few years. Light red fruits are somewhat overwhelmed by grainy, toasty tannins; that should balance out with a little more bottle age.",89,27.0,Cabernet Sauvignon,Columbia Valley (WA),Cabernet Sauvignon-Columbia Valley (WA)
Markham 2007 The Philanthropist Yountville Estate Vineyard Cabernet Sauvignon (Napa Valley),"A good, strong, sturdy wine, filled with classic blackberry, black currant and cassis flavors. It's dry and rich, but the tannins are aggressive. They're edgy and tough and off-putting. It may be the kind of old-fashioned wine that comes around after 10 or 15 years.",88,52.0,Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon-Napa Valley
Nice 2008 Malbec (Mendoza),"Floral red fruit aromas carry a hint of minerality and garrigue. The palate is lively, with good overall balance. Tastes of ripe red plum, raspberry and vanilla, while the finish is light in weight and quick, but satisfying.",88,30.0,Malbec,Mendoza,Malbec-Mendoza
Villa Pozzi 2012 Pinot Grigio (Sicilia),"This easy-drinking Grigio from the deep south of Italy opens with bright lemon and peach followed by a thick, waxy feel in the mouth. It could use a tad more acidity to keep it fresh.",84,,Pinot Grigio,Sicilia,Pinot Grigio-Sicilia
Waits-Mast 2014 Mariah Vineyard Pinot Noir (Mendocino Ridge),"This medium-bodied wine has a relatively light-garnet color and a touch of cloudiness that is accompanied by complex and attractive aromas blending cinnamon, clove, rhubarb and light wood smoke. These layered nuances flow into the flavors and fill the mouth with black-cherry and sour-cherry notes that are ripe but not too ripe, so the wine has fine balance.",91,42.0,Pinot Noir,Mendocino Ridge,Pinot Noir-Mendocino Ridge
Valmiñor 2014 O Rosal Davila White (Rías Baixas),"Leesy white fruit aromas open this blend of 80% Albariño with Loureiro and Treixadura. In the mouth, it's all citric acidity and stoniness. The body doesn't register. Flavors of blood orange and lemon are also minerally, while the finish is persistently linear.",88,20.0,White Blend,Rías Baixas,White Blend-Rías Baixas
Dominio de Atauta 2014  Ribera del Duero,"A pretty nose shows violet notes alongside leather, blackberry and cassis aromas. The palate is full and edgy, with rubbery tannins that could use some years to resolve. A roasted, beefy flavor profile includes nuances of smoked meat that make this about more than just black fruit. Drink through 2028.",94,40.0,Tinto Fino,Ribera del Duero,Tinto Fino-Ribera del Duero
Inspire Moore 2009 LUST Pinot Noir (Finger Lakes),"Striking acidity adds freshness to more rustic characteristics of cooked red fruit, caramelized sugar and hay on this medium-bodied Pinot. Brambly on the palate with hints of mushroom and foliage, it finishes clean with just a trace of tannins.",84,26.0,Pinot Noir,Finger Lakes,Pinot Noir-Finger Lakes
Feudo Maccari 2015 Family and Friends Grillo (Terre Siciliane),"Aromas of toasted oak, hazelnut and espresso lead the nose. The oak sensations carry over to the firm palate, along with candied citrus zest, butterscotch, yellow-apple skin and a confectionery note.",88,40.0,Grillo,Terre Siciliane,Grillo-Terre Siciliane
Pali 2012 Bluffs Pinot Noir (Russian River Valley),"Made in a more full-bodied style than many other Russian River Pinots, this one's a little heavy and soft. But it is delicious, offering tiers of raspberries, cherries, cola, licorice, brown sugar and toasty oak. Drink now.",88,23.0,Pinot Noir,Russian River Valley,Pinot Noir-Russian River Valley
Cruz Alta 2006 Grand Reserve Malbec (Mendoza),"A blend of charred oak and violets lead the bouquet, which also offers some floral berry. The palate is lifted, medium-weight and juicy, with boysenberry and cherry flavors. Very nice if you like a floral Malbec with bright berry fruit as opposed to something dark, meaty and oaky.",88,20.0,Malbec,Mendoza,Malbec-Mendoza
Marques de Griñon 2011 Single Vineyard Estate Bottled Graciano (Dominio de Valdepusa),"Lush ripe aromas of earthy black fruits and graphite open this varietal Graciano from a warm vintage. Hefty and chewy in feel, this tastes of fudge cake, blackberry and cassis. A lasting stout finish offers tobacco and prune flavors. Yes, this is huge. But there are very few Gracianos that offer this kind of power, flavor and intensity. Drink through 2023.",92,50.0,Graciano,Dominio de Valdepusa,Graciano-Dominio de Valdepusa
Sante Arcangeli 2012 Bald Mountain Vineyard Chardonnay (Ben Lomond Mountain),"This Chardonnay is almost Chablisian—it's bone dry, bristling with acidity, and modest in alcohol. There's a lick of minerality to the lemon peel, apricot and buttered toast flavors that makes the wine tangy. It's ready to drink now.",89,32.0,Chardonnay,Ben Lomond Mountain,Chardonnay-Ben Lomond Mountain
Sarah's Vineyard 2011 Old Vine Zinfandel (Santa Clara Valley),"Lavender and lilac are just part of the floral bouquet that emerges from this wine, which also shows a blackberry vinaigrette element on the nose. Once sipped, it's like sucking on a purple-flower candy, with more lavender as well as plum and a pencil-lead edge that cuts through the palate.",87,30.0,Zinfandel,Santa Clara Valley,Zinfandel-Santa Clara Valley
Daou 2012 Daou Unbound Red (Paso Robles),"There are tarry and deep purple, almost black fruit flavors to this blend of 70% Petite Sirah-16% Tempranillo-14% Tannat. Once sipped, olallieberry emerges as the dominant fruit flavor, with espresso and tar complementing the thick tannins.",89,46.0,Red Blend,Paso Robles,Red Blend-Paso Robles
Y Rousseau 2012 Milady Chardonnay (Mount Veeder),"A Chardonnay that did not go through malolactic fermentation and was aged in 20% new French oak, this is bristling in acidity and crispness, with a suggestion of lemon and vanilla wafer on the palate. The finish remains crisp though abbreviated.",88,36.0,Chardonnay,Mount Veeder,Chardonnay-Mount Veeder
McManis 2012 Syrah (California),"Fermented in 100% stainless steel, this priced-to-sell Syrah has some red fruit and violet character. On the finish it tastes slightly burnt.",83,10.0,Syrah,California,Syrah-California
Stefano Accordini 2006 Le Bessole  (Amarone della Valpolicella Classico),"Here's a subdued and elegant Amarone that whispers rather than screams. It shows dried fruit, leather and spice but without the revved-up intensity usually brought about by air-dried grapes and the appassimento school of winemaking.",91,30.0,"Corvina, Rondinella, Molinara",Amarone della Valpolicella Classico,"Corvina, Rondinella, Molinara-Amarone della Valpolicella Classico"
Tolaini 2004 Tenuta Montebello Picconero Red (Toscana),"Inky concentration and pretty sweet cherry come right at you thanks to the natural intensity of this Merlot-Cabernet-Petit Verdot blend. The wine's thick fruitiness  extends deep and wide over the palate, giving it a distinct personality. The tannins are still a bit tight; drink after 2010.",94,130.0,Red Blend,Toscana,Red Blend-Toscana
Château Lacaussade Saint-Martin 2015 Trois Moulins  (Blaye Côtes de Bordeaux),"The wine is tight and tangy with a strong mineral edge. It has a ripe feel to it, full of spice and rich pears. It is concentrated and will be better from 2017.",88,,Bordeaux-style White Blend,Blaye Côtes de Bordeaux,Bordeaux-style White Blend-Blaye Côtes de Bordeaux
Girolamo Russo 2007 San Lorenzo  (Etna),"Girolamo Russo has crafted a gorgeous wine with impressive elegance and complexity. Aromas recall ripe fruit, dark vanilla bean, smoked bacon fat and a touch of cedar wood. The wine's texture is smooth and fine and it leaves a lasting impression of forest berry fruit on the finale.",93,38.0,Nerello Mascalese,Etna,Nerello Mascalese-Etna
Andis 2010 Bill Dillian Vineyard Sémillon (Amador County),"A very bright, tropical Sémillon from Amador-based Andis. Winemaker Mark McKenna uses 35-year-old vines to make this layered, slightly sweet but completely in balance wine. Enjoyable lychee, just-ripe pineapple and fig permeate; the wine gets even better as it opens.",90,19.0,Sémillon,Amador County,Sémillon-Amador County
Demetria 2014 North Slope Syrah (Santa Ynez Valley),"Though light in color and body, this wine carries tremendous aromas and flavors, thanks in part to its 5% cofermented Viognier. The nose shows charred beef, crushed elderberry and potpourri scents, while the palate shows tart red currant and cranberry fruit, with smoked beef, white, pepper, rosemary and fennel accents.",91,43.0,Syrah,Santa Ynez Valley,Syrah-Santa Ynez Valley
Domaine Alfred 2006 Chamisal Vineyards Califa Pinot Noir (Edna Valley),"This limited-production bottling shows its cool-climate origins in the high acidity and barely-ripened flavors of cherries and rhubarb that have a slightly green, minty edge. The Califa designation is the winery's reserve style. Significant oak has added smoky, spicy layers of interest, but the wine is still fairly austere, and meant for early drinking.",88,60.0,Pinot Noir,Edna Valley,Pinot Noir-Edna Valley
McGuigan 2001 Bin 7000 Chardonnay (Hunter Valley),"A smooth, easy-drinking Chardonnay, with mild, understated aromas of green apple and toast, but also sweet tropical fruit flavors and a ripe pineapple-citrus finish that picks up hints of oranges. Best Buy.",88,10.0,Chardonnay,Hunter Valley,Chardonnay-Hunter Valley
Joseph Swan Vineyards 2012 Matthew's Station Vineyard Tannat (Russian River Valley),"This is a thick, firmly structured version of a rare variety in California, smoky in black cherry and vanilla. Perfumed in sweet aromas of violet and raspberry pie, it offers a deceptively balanced fullness of body and power, with persistence to the finish.",90,30.0,Tannat,Russian River Valley,Tannat-Russian River Valley
Château Potelle 2007 VGS Cabernet Sauvignon (Napa Valley),"Extraordinarily concentrated in blackberries, blueberries and black currants. So strongly sweet in fruit and oak, it's almost undrinkable now, tasting like a melted dessert tart. Yet the minerality, tannins and overall structural integrity strongly suggest ageability. Cellar this young wine until at least 2014.",92,75.0,Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon-Napa Valley
Domaine du Haut-Poncié 2013 Roche Grès  (Moulin-à-Vent),Some wood aging gives the fruitiness of the wine an added spice. Tannins support the bitter cherry flavors and add firmness to the juicy acidity. Drink from the end of 2015.,86,23.0,Gamay,Moulin-à-Vent,Gamay-Moulin-à-Vent
Romana Carlo 2003 Brich dij Nòr  (Dolcetto di Dogliani),"This single-vineyard Dolcetto is concentrated, juicy and impressive. The raspberry and black cherry flavors are rounded out by developed notes of leather and earth while finely polished tannins and good palate length make for a sophisticated mouthfeel. The finish is strikingly long and textured, with excellent depth of flavor. At five years old, this wine is fully mature and drinking well now.",92,,Dolcetto,Dolcetto di Dogliani,Dolcetto-Dolcetto di Dogliani
Sonoma-Cutrer 2008 Chardonnay (Sonoma Coast),"A solid, direct Chardonnay. Doesn't offer a whole lot of complexity, but it's dry and creamy, with spicy, oak-inspired pineapple and green apple flavors.",85,24.0,Chardonnay,Sonoma Coast,Chardonnay-Sonoma Coast
Ferrari-Carano 2014 Siena Red (Sonoma County),"This blend of Sangiovese, Malbec, Cabernet Sauvignon, Petite Sirah and other varieties plays well to type. It shows a wealth of ripe, dusty black fruit that's richly round and soft on the palate, approachable and lightly oaked.",88,23.0,Red Blend,Sonoma County,Red Blend-Sonoma County
Pascal Bouchard 2011 Mont de Milieu Premier Cru  (Chablis),"This is a deliciously fruity, yet structured wine. It has weight and richness, but mainains elegance with lemony acidity, ripe grapefruit flavor, and layered wood notes. It's a wine for long-term aging so drink from 2015.",91,,Chardonnay,Chablis,Chardonnay-Chablis
Purple Star 2013 Syrah (Columbia Valley (WA)),"This wine starts out seemingly reduced, with aromas of sulfur and funk in front of berry and smoke. The palate is lightly styled with grainy tannins. There are good things going on if the reduction blows off.",88,19.0,Syrah,Columbia Valley (WA),Syrah-Columbia Valley (WA)
Failla 2013 Haynes Vineyard Chardonnay (Coombsville),"Floral, this crisp white starts out in quiet contemplation, offering an abundance of fresh-squeezed citrus and minerality. It remains light and complex on the palate, teeter-tottering between fruit and acidity, with a solid backbone of structure and girth on the finish.",90,58.0,Chardonnay,Coombsville,Chardonnay-Coombsville
Château La Nerthe 2008 Red (Châteauneuf-du-Pape),"La Nerthe's late-ripening Mourvèdre typically shines the brightest in warm vintages, which 2008 was not. The result is a leathery, peppery wine with rather crisp, cherry-inflected fruit. Drink it over the next several years.",87,50.0,Rhône-style Red Blend,Châteauneuf-du-Pape,Rhône-style Red Blend-Châteauneuf-du-Pape
Domaine Trouillet 2014  Pouilly-Fuissé,"This wine is crisp, with a mineral texture that is tight and allows for considerable citric acidity. A riper background conveys rich apple flavors and a taut, nervy, steely character. Drink this concentrated wine from 2017.",91,32.0,Chardonnay,Pouilly-Fuissé,Chardonnay-Pouilly-Fuissé
Robert Mondavi 2014 Pinot Noir (Carneros),"This is a serviceable, soft and widely distributed wine, yeasty with aromas of baked bread circling concentrated red fruit and black tea. Light bodied and youthful, it holds on to oak and tannin on the finish.",87,26.0,Pinot Noir,Carneros,Pinot Noir-Carneros
Opolo 2014 Summit Creek Zinfandel (Paso Robles),"Although one of the cheaper Zins in the winery's line-up, it is showing the best right now, so drink up. Black cherry, licorice, smoked beef and a deep hibiscus note make for a very heady nose. There is a dense yet soft character to the well-structured palate, where strong flavors of blueberry, crushed slate, tobacco, leather and wild herbs make a tasty convergence.",91,19.0,Zinfandel,Paso Robles,Zinfandel-Paso Robles
Domaine Jessiaume 2015  Auxey-Duresses,"Behind the main vineyards of the Côte de Beaune, this village makes some delicious wines, both red and white. This village wine, full of fruit, also has wood-aging flavors and firm spicy tannins. It is coming together well and will be ready to drink from 2020.",88,30.0,Pinot Noir,Auxey-Duresses,Pinot Noir-Auxey-Duresses
Cuvaison 2001 Chardonnay (Carneros),"Always a nice, rich Chard with oaky nuances but not too much. This year the wine is especially full-bodied, packed with fruity flavors and a spicy, cinnamon and pepper aftertaste. Cuvaison has held its prices down and this wine is actually a value in its class.",91,22.0,Chardonnay,Carneros,Chardonnay-Carneros
Ca' Momi 2011 Cabernet Sauvignon (Napa Valley),"This is pretty good Cab at a fair price. It's rich with sun-ripened cherry pie, blueberry jam and mocha flavors, along with firm yet supple tannins. Drink this wine with beef stew.",88,25.0,Cabernet Sauvignon,Napa Valley,Cabernet Sauvignon-Napa Valley
Storyteller 2011 Ever After Red (Sonoma County),"With moderate alcohol, brisk acidity and sturdy tannins, this blend of undisclosed varieties brings to mind something from the south of France. It has herb, blackberry and currant flavors that smack of the summer sun.",88,25.0,Red Blend,Sonoma County,Red Blend-Sonoma County
Jean-Luc and Paul Aegerter 2012  Vosne-Romanée,"Richly juicy, this offers a combination of ripe red and black fruits and dark, dense tannins. It's a solid, complex wine with a strong sense of minerality as well as opulent fruitiness. Drink this potentially delicious wine from 2017.",91,,Pinot Noir,Vosne-Romanée,Pinot Noir-Vosne-Romanée
Casa Catelli 2004 Primitivo (Puglia),"Church incense, dried lavender, sweet spice, blackberry and cherry cola shape a simple, no-fuss Primitivo that would pair well with pizza or pasta dishes. The wine ends with sweet, chewy tannins and thick extraction.",85,11.0,Primitivo,Puglia,Primitivo-Puglia
Zardetto 2014 Zeta Dry  (Conegliano Valdobbiadene Prosecco Superiore),"Aromas of tropical fruit and citrus blossom lead the nose on this rich sparkler. The round, rather sweet palate doles out banana, green apple, yellow peach and apricot alongside a foaming mousse. Less sweet than a dessert wine, it would pair nicely with vanilla ice cream or cream-filled pastries.",87,22.0,Glera,Conegliano Valdobbiadene Prosecco Superiore,Glera-Conegliano Valdobbiadene Prosecco Superiore
Tarara 2012 Tranquility Red (Middleburg),"Oak notes are pervasive on the nose of this Cabernet Sauvignon and Tannat blend, with roasted coffee, cinnamon toast and party shell aromas leading the way. The medium-bodied palate offers a bit more in the way of fruit, with dark cherry and cranberry flavors that lead to a green-herb finish.",84,40.0,Red Blend,Middleburg,Red Blend-Middleburg
:Nota Bene 2009 Ciel du Cheval Vineyard Red (Red Mountain),"This is three-fifths Cabernet Sauvignon, the rest split between Cabernet Franc and Merlot. It's supple and forward, with pretty, plummy fruit and pleasing touches of cinnamon and spice.",90,35.0,Bordeaux-style Red Blend,Red Mountain,Bordeaux-style Red Blend-Red Mountain
Vincent Couche 2003 Millésime Brut  (Champagne),"The hot 2003 vintage was probably not the year to make a vintage Champagne. Soft and rounded, this is missing texture and poise. Certainly now mature, it offers attractive acidity at the end.",87,,Champagne Blend,Champagne,Champagne Blend-Champagne
Domaine du Pegau 2015 Cuvée à Tempo White (Châteauneuf-du-Pape),"Equal parts Clairette, Grenache Blanc and Roussanne, this is vinified in a combination of concrete eggs, stainless-steel tanks and oak barrels. Pineapple and melon aromas and flavors dominate this warm, broad wine, picking up a slightly bitter edge on the finish.",87,250.0,Rhône-style White Blend,Châteauneuf-du-Pape,Rhône-style White Blend-Châteauneuf-du-Pape
Domaine du Grand Cros 2005 Château Nozières Malbec (Cahors),"This mineral-dominated Malbec is dry, packed with tannins as well as black currants and wild berries. It is on the austere side, finishing with intense acidity.",87,14.0,Malbec,Cahors,Malbec-Cahors
Château Pins des Dunes 2015 Rosé (Bordeaux Rosé),"This wine is all about acidity and citrus fruits. It is too tight and textured to give immediate pleasure and needs to soften. By late 2016, it should fill out and red-fruit flavors will dominate.",85,,Rosé,Bordeaux Rosé,Rosé-Bordeaux Rosé
Bernard Defaix 2010 Vieilles Vignes  (Chablis),"A fragrant apple-skin aroma sets the scene for this wine that is warm and ripe. A touch of nutmeg adds an extra dimension to its yellow fruits. It's rich while still remaining true to its minerally, terroir-based origins. Age for two years.",90,22.0,Chardonnay,Chablis,Chardonnay-Chablis
Pillitteri 2013 Red Leaf Vidal (Niagara-On-The-Lake),"Lush and lovely, this sweet treat is an outstanding example of the variety made as an icewine. Loaded with apricot, tangerine, peach and honey, it compensates for its sweetness with balancing acidity. One 375 ml bottle will easily serve four for dessert.",92,31.0,Vidal,Niagara-On-The-Lake,Vidal-Niagara-On-The-Lake
Lucas & Lewellen 2011 Estate Syrah (Santa Barbara County),"Blackberry, tobacco, dried purple flowers and bloody meats greet the nose on this solid wine from pioneering winegrower Louis Lucas and his retired judge partner, Royce Lewellen. The palate shows black cherries and plums, with complexity added by tobacco and pepper spice. The flavors come in and go out quickly, proving clean and fresh.",88,26.0,Syrah,Santa Barbara County,Syrah-Santa Barbara County
Terre del Principe 2011 Fontanavigna Pallagrello (Terre del Volturno),"The white variety of Pallagrello is a rare native grape, which is found in only a handful of spots in southern Italy. This wine shows very nice structure and creaminess, with a touch of fresh acidity on the finish.",88,31.0,Pallagrello,Terre del Volturno,Pallagrello-Terre del Volturno
Bosco Nestore 2006 Don Bosco  (Montepulciano d'Abruzzo),"Don Bosco offers gritty aromas of crushed stone, leather and spice, followed by blackberry and cherry liqueur. There are touches of smoke, cola and barbecue sauce; and it finishes slightly short.",86,,Montepulciano,Montepulciano d'Abruzzo,Montepulciano-Montepulciano d'Abruzzo
Giorgio Meletti Cavallari 2013 Borgeri  (Bolgheri),"A blend of Cabernet Sauvignon, Merlot and Syrah, this vibrant wine conveys aromas of black currant, red berry and cooking spice. The savory palate offers black cherry and ground pepper alongside relaxed tannins. Drink through 2016.",88,28.0,Red Blend,Bolgheri,Red Blend-Bolgheri
Dion 2010 Winemaker's Reserve Pinot Noir (Chehalem Mountains),"This is a four-barrel selection—a blend of wines made from four different clones aged in 50% new oak. Cola and cherry-candy flavors carry hints of orange peel and pink grapefruit. It's an elegant wine, a step or two more concentrated than the winery's regular Pinot Noir, with a suggestion of earthy beet root in the finish.",89,35.0,Pinot Noir,Chehalem Mountains,Pinot Noir-Chehalem Mountains
Cuboid 2013 Chardonnay (California),"In an economy version of a big California Chardonnay, this emerges from the spout of a 3-liter box smelling like buttered popcorn and feeliing a bit syrupy. Tasting like ripe pears tempered by toasted bread notes, it leaves an almost-sweet marshmallow finish.",84,22.0,Chardonnay,California,Chardonnay-California
Westerly 2013 Pinot Noir (Sta. Rita Hills),"Dark and deep aromas of black cherry, clove, allspice, black pepper and char make for a hearty impression on this appellation blend. The palate is also rich and powerful, its thick mouthfeel showing black cherry, cocoa, vanilla and a touch of asphalt. A rocky minerality and minty finish complete the experience.",93,40.0,Pinot Noir,Sta. Rita Hills,Pinot Noir-Sta. Rita Hills
Ada Nada 2014 Valeirano  (Barbaresco),"This wine's underbrush, toasted oak, coconut and exotic spice aromas rise from the glass. The firm palate offers dried cherry, cranberry, clove and sage notes while assertive tannins clench the finish.",88,36.0,Nebbiolo,Barbaresco,Nebbiolo-Barbaresco
Condesa Eylo 2009 Verdejo (Rueda),"Nice and fragrant, with citrus and passion fruit at the heart of the zesty bouquet. Still fresh courtesy of core acidity, with green melon, passion fruit, grapefruit and citrus flavors. Right now it's showing the right blend of maturity and liveliness; a fine Verdejo that may be benefitting from 5% Sauvignon Blanc. Drink this year.",89,14.0,Verdejo,Rueda,Verdejo-Rueda
Swiftwater Cellars 2009 Pinot Noir (Willamette Valley),"Consulting winemaker Tony Rynders was at Oregon's Domaine Serene for many years. This is forward and fruity, with a chocolaty base and a hint of alcoholic heat. Drink this one while it's young.",88,55.0,Pinot Noir,Willamette Valley,Pinot Noir-Willamette Valley
Fattoria Petriolo 2012  Chianti,"This ripe, easygoing red offers fruity yet fleeting aromas and flavors of fleshy black cherry and baked plum. It's made to be drunk young so enjoy now.",85,16.0,Red Blend,Chianti,Red Blend-Chianti
Methven Family Vineyards 2008 Chardonnay (Willamette Valley),"From estate fruit, this Chardonnay falls a bit flat in the mouth. The fruit is light and simple, and there is a hint of bitterness that leave a chemical aftertaste.",85,25.0,Chardonnay,Willamette Valley,Chardonnay-Willamette Valley
Schug 2008 Chardonnay (Sonoma Coast),"A wonderfully drinkable Chardonnay that shows brilliant coastal character and lots of richness, at a decent price. Crisp and dry, it has elaborate flavors of pineapples, green apples, peaches, crème brûlée, buttered toast, vanilla and cinnamon spice.",90,24.0,Chardonnay,Sonoma Coast,Chardonnay-Sonoma Coast
Gianfranco Alessandria 2006 San Giovanni  (Barolo),"Here's a fantastic addition to your cellar collection of Barolos. Gianfranco Alessandria's San Giovanni Barolo is at the top of its class. The wine is elegant and ethereal with dark, spicy concentration and loads of pulpy fruit, licorice, ginger, cola and leather. Open this bottle in ten years or so.",94,,Nebbiolo,Barolo,Nebbiolo-Barolo
Vinemark 2010 Cabernet Franc (Monterey County),"You'll find crisp Monterey acidity on this wine, but otherwise, it's candied in style with flavors of raspberries and cola, along with raisins turning up in the finish.",82,29.0,Cabernet Franc,Monterey County,Cabernet Franc-Monterey County
The Dancing Fox 2012 Rumpelstiltzin Old Vine Zinfandel (Lodi),"Smooth, ripe and almost sweet, this is medium to full bodied, packed full of fruit flavors and other complexity that makes it interesting. It balances toward softness as the berry and cherry character seems to swell on the palate and linger on the finish.",88,27.0,Zinfandel,Lodi,Zinfandel-Lodi
Wunsch & Mann 2013 Cuvée Saint Rémi Gewurztraminer (Alsace),"Gentle, restrained notes of blossom and peach on the nose lead to a medium-sweet palate flavored with the gentle roundness of clear blossom honey. Grapefruit pithiness balances that slight sweetness, leaving a harmonious, restrained and very elegant wine. The finish echoes with honeysuckle.",92,25.0,Gewürztraminer,Alsace,Gewürztraminer-Alsace
Valserrano 2011 Finca Monteviejo  (Rioja),"A combination of very ripe fruit and charred oak results in aromas of blackberry, prune, raisin and burnt toast. In the mouth, this is saturated and rich, with structured tannins. Roasted black-fruit flavors are savory and show sweet notes of baking spices, while this finishes with density and lingering grip. Drink from 2019–2028.",92,45.0,Tempranillo Blend,Rioja,Tempranillo Blend-Rioja
Ramspeck 2001 Pinot Noir (North Coast),"A thick, pasty wine with considerable tannins and a heavy-handed mouthfeel. Flavors are weedy and generic berry. Not going anywhere.",82,18.0,Pinot Noir,North Coast,Pinot Noir-North Coast
Coruce 2013 Chardonnay (Antelope Valley of the California High Desert),"From 2,800 feet in one of the newer American appellations, this high-desert bottling offers plush and ripe lemon cream, pineapple and guava notes on the nose, with a slight chamomile complexity in the background. The flavors are intriguing, with Rainbow Stripe bubblegum, cotton candy and apple-strudel elements.",86,24.0,Chardonnay,Antelope Valley of the California High Desert,Chardonnay-Antelope Valley of the California High Desert
Renwood 2015 Sangiovese (Amador County),A smooth texture and broadly fruity flavors make this medium-bodied wine easy to sip and swallow. Red cherry and plum aromas lead to ripe fruit on the palate and light butter and vanilla accents.,88,28.0,Sangiovese,Amador County,Sangiovese-Amador County
Landmark 2014 Overlook Chardonnay (Sonoma County),"There's a slight reductive quality to the nose of this otherwise fresh, medium-bodied white that's decently concentrated in a brightness of lemon and apple. With integrated oak and texture, it's a nice choice for the table or by the glass as an apéritif.",88,25.0,Chardonnay,Sonoma County,Chardonnay-Sonoma County
Kenefick Ranch 2013 Caitlin's Select Estate Grown Cabernet Franc (Calistoga),"Blended with 14% Petit Verdot, this is a thickly concentrated and ripe wine, generous in bacon meat, tobacco, mocha and blackberry pie. Creamy in texture, it is a robust version of the variety.",90,55.0,Cabernet Franc,Calistoga,Cabernet Franc-Calistoga
Katherine Goldschmidt 2013 Crazy Creek Cabernet Sauvignon (Alexander Valley),"A closed, tight and grippy wine, this has a big tannic structure that supports a landscape of cassis, cranberry and ripe plum, along with clove and tobacco. Fuller-bodied in style, it finishes smooth and lean.",84,21.0,Cabernet Sauvignon,Alexander Valley,Cabernet Sauvignon-Alexander Valley
Angeline 2013 Reserve Pinot Noir (Sonoma-Mendocino),"With grapes sourced 60% from Sonoma County and 40% from Mendocino County, this is a soft, floral wine with a bright finish. A sister brand made by Martin Ray, it's priced affordably and will offer a pleasant experience for most palates.",84,18.0,Pinot Noir,Sonoma-Mendocino,Pinot Noir-Sonoma-Mendocino
Olivier Rivière 2015 Pozo Alto  (Rioja),"Foresty berry aromas come with a whack of charred wood. In the mouth, this wine is rugged and loaded with intensity and acidity. Spicy oak and high-toned red-fruit flavors finish dry, juicy and with the structure to last years. Drink 2019–2035.",93,135.0,Red Blend,Rioja,Red Blend-Rioja
Truchard 2004 Estate Cabernet Sauvignon (Carneros),"Carneros isn't ideal for Cabernet, as it's too cool. Even in this hot vintage, Truchard's '04 bottling has an unripe, vegetal streak beside the cassis, chocolate and new oak flavors.",83,35.0,Cabernet Sauvignon,Carneros,Cabernet Sauvignon-Carneros
Castello di Monastero 2012  Chianti Classico,"Aromas of cedar, plum, toast, espresso and a whiff of blue flowers lead the nose of this Sangiovese blended with 15% Merlot and Cabernet Sauvignon. The ripe, straightforward palate offers ripe cassis, coconut, mocha and a hint of anise alongside firm, fine-grained tannins.",88,15.0,Red Blend,Chianti Classico,Red Blend-Chianti Classico
Parés Baltà 2013 Ros de Pacs Organic Farming Cabernet-Merlot-Syrah Rosé (Penedès),"This funky rosé is made from Cabernet Sauvignon, Merlot and Syrah, and there's color, spice aromas and weight dictated by that grape mix. Heavy plum and cherry flavors are fruity but flat in feel, with no cut to the finish. This is interesting but not refreshing.",84,15.0,Rosé,Penedès,Rosé-Penedès
Brutocao 2005 Quadriga Red (Mendocino),"This Italian-inspired blend from Brutocao gets better every vintage. The 2005 contains Primitivo, Sangiovese, Dolcetto and Barbera. With a rich earthy, mushroomy, leathery quality to the cherry-blackberry fruit, it has a great balance of acids and tannins, and finishes bone dry. Ideal across a wide variety of foods.",91,24.0,Red Blend,Mendocino,Red Blend-Mendocino
