Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
21808,Argentina,"Barrel-related aromas of caramel, popcorn and baked pear dominate the nose, while the palate brings notes of citrus zest, with lively minerality and cutting acidity. This chiseled Chardonnay tastes like tart nectarine, green apple and lime, while the finish is tight as a drum. Drink through 2022.",White Bones Adrianna,89,120.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Bodega Catena Zapata 2012 White Bones Adrianna Chardonnay (Mendoza),Chardonnay,Bodega Catena Zapata
122573,US,"An enormous Cabernet, but it's not simply the power of its fruit that's so impressive. Shows massive blackberry, blueberry, crème de cassis and oak flavors packed into profoundly beautiful tannins. The fruit is so sweet that it's surprising how dry the finish is. The winemaker, Ted Henry, also is at the helm of Jarvis. This young Cabernet should develop over the next dozen years, at least, in a good cellar.",Midoriya Hills Vineyard,95,55.0,California,Napa Valley,Napa,,,Prime 2008 Midoriya Hills Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Prime
87028,France,"One year of wood aging has given this wine its toasty character. It is balanced with the red-cherry fruit and acidity. Named after the constable who controlled the castle of Sancerre in the Middle Ages, the wine is dense with tannins as well as the fruit. It should be ready to drink, although it does seem on the dry side.",Le Connétable,89,30.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Joseph Mellot 2012 Le Connétable  (Sancerre),Pinot Noir,Joseph Mellot
16148,Chile,"This is the third consecutive year this wine has been rated 92 points. It is dense and potent, with aromas of cola, pencil lead and wild berry. It feels smooth, polished and finessed, with cola, vanilla, baking spice and vibrant black-fruit flavors. It finishes with licorice, toast and cola notes. Drink now–2017.",La Cumbre,92,120.0,Aconcagua Valley,,,Michael Schachner,@wineschach,Errazuriz 2009 La Cumbre Syrah (Aconcagua Valley),Syrah,Errazuriz
7296,US,"This creamy and viscous white from one of the valley's cooler appellations is kept fresh and lively by moderate acidity. Its fruit is of the lush peach and nectarine variety, laced with vanilla.",,90,25.0,California,Oak Knoll District,Napa,Virginie Boone,@vboone,Materra Cunat Family Vineyards 2016 Sauvignon Blanc (Oak Knoll District),Sauvignon Blanc,Materra Cunat Family Vineyards
91437,Greece,"A blend of two ancient white varieties—Assyrtiko and Asproudi—this wine offers clean, crisp aromas and flavors with a soft, fragrant roundness. Deep aromas and an unfolding, slightly sweet balance of flavors gives the wine a more opulent edge than many of its Greek white counterparts. Feminine and elegant.",Asproudi - Assyrtiko,87,19.0,Lakonia,,,Susan Kostrzewa,@suskostrzewa,Vatistas 2006 Asproudi - Assyrtiko White (Lakonia),White Blend,Vatistas
61710,France,"Dense and rich, this shows structure as well as powerful fruits. It comes from a parcel of chalk soil at the southern end of Pouilly Fuissé. The wine is firm, concentrated, packed with yellow fruits as well as layers of acidity and toast structure. Drink from 2016.",Les Combettes,93,70.0,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Château de Fuissé 2012 Les Combettes  (Pouilly-Fuissé),Chardonnay,Château de Fuissé
79566,France,"Soft and round, this has a gentle white fruit flavor and a hint of spice. The acidity is open and very easy, finishing with a fragrant finish.",,84,,Burgundy,Mâcon Chaintré,,Roger Voss,@vossroger,Georges Duboeuf 2010  Mâcon Chaintré,Chardonnay,Georges Duboeuf
27873,US,"A blend of Syrah (80%), Cabernet Sauvignon (14%) and Mourvèdre, this opens with aromas of wet gravel, herb, smoke, funk, nori and black olive that are followed by plentiful, soft, generous savory flavors that bring a lot of intensity and appeal. The finish lingers.",Rediviva of the Stones Rockgarden Estate,91,60.0,Washington,Walla Walla Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Buty 2013 Rediviva of the Stones Rockgarden Estate Red (Walla Walla Valley (WA)),Red Blend,Buty
118444,France,"Well made and balanced, this wine is full of red-currant and berry fruits plus layers of tannins. Structured and with a smoky character, it is fresh, fruity and will develop quickly. Drink from 2017.",,87,22.0,Bordeaux,Médoc,,Roger Voss,@vossroger,Château Moulin de Canhaut 2013  Médoc,Bordeaux-style Red Blend,Château Moulin de Canhaut
41260,US,"Just beautiful, a dry, silky Pinot Noir, filled with complex flavors of cherries and black raspberries. Oak adds lovely notes of sweet char, and the natural acidity of the Santa Maria Valley shines through. Now–2014.",,91,34.0,California,Santa Maria Valley,Central Coast,,,Foxen 2009 Pinot Noir (Santa Maria Valley),Pinot Noir,Foxen
41193,Italy,"This opens with aromas of underbrush, tilled soil, blue flowers, oak and baked plum. The palate offers dried cherries, figs, nutmeg, tobacco and anisette alongside assertive but polished tannins. Drink through 2020.",Messere,91,59.0,Lombardy,Sforzato di Valtellina,,Kerin O’Keefe,@kerinokeefe,Caven 2008 Messere  (Sforzato di Valtellina),Nebbiolo,Caven
123452,Portugal,"The wine tastes young, with unbalanced acidity and a hard tannin and spirit edge.",Special Reserve,82,,Port,,,Roger Voss,@vossroger,Barros NV Special Reserve  (Port),Port,Barros
16224,Italy,"Made with organically farmed grapes, this wine starts with an unusual nose that recalls Asian spices, curry, rosemary and citrus. The palate is less exotic, offering lemon-lime and grapefruit lightly accented with clove.",Cumalè,87,18.0,Southern Italy,Cilento,,Kerin O’Keefe,@kerinokeefe,Casebianche 2012 Cumalè Fiano (Cilento),Fiano,Casebianche
45858,Germany,"Medium-bodied and lush, powered by ripe fruit flavors of apple, peach and pineapple. There's a bit of a flinty note on the nose and a slight vinyl-like element on the finish, which add either complexity or detract from the fruit, depending on your perspective.",Bernkasteler Badstube Spätlese,89,28.0,Mosel,,,Joe Czerwinski,@JoeCz,Dr. Pauly Bergweiler 2009 Bernkasteler Badstube Spätlese Riesling (Mosel),Riesling,Dr. Pauly Bergweiler
20651,Italy,"Aromas of underbrush, toast, black plum and cooking spice lead the nose. The dense, extracted palate offers blackberry, prune, licorice, mocha and grilled sage alongside velvety but rather fleeting tannins.",Visellio,88,38.0,Southern Italy,Salento,,Kerin O’Keefe,@kerinokeefe,Tenute Rubino 2012 Visellio Primitivo (Salento),Primitivo,Tenute Rubino
79145,New Zealand,"A bit too pungent for this reviewer, with layers of crushed tomato stalk and leaves holding the edge over more attractive passion-fruit notes. It's light in weight and clean on the finish, so does offer some refreshment value.",Cellar Selection,85,13.0,Marlborough,,,Joe Czerwinski,@JoeCz,Sileni 2015 Cellar Selection Sauvignon Blanc (Marlborough),Sauvignon Blanc,Sileni
21576,Italy,"Blueberries, raspberry and bright fruit emerge immediately from the nose of this dark ruby, slightly purplish Barbera. The wine is chewy and bright in the mouth with raw fruit flavors and dark cherry on the close.",Bricco del Bosco,87,,Piedmont,Barbera del Monferrato,,,,La Casaccia 2007 Bricco del Bosco  (Barbera del Monferrato),Barbera,La Casaccia
27598,US,"This high-toned, lovely wine is a best-of blend from several vineyards—primarily Ritchie and Banfield. Sugar pie apple and fig flavors form a robustly concentrated fruitiness that's ribbed with vibrant minerality. A clarified butter-like creaminess comes through on the finish.",,96,54.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Arista 2014 Chardonnay (Russian River Valley),Chardonnay,Arista
61076,Italy,"Inky and dense, this bright Barbera d'Asti offers an impressive bouquet of sweet cherry, cinnamon and spicy clove. There's a chewy, succulent quality to this wine that is followed by cleansing acidity and a pretty menthol close.",Carlotta,88,,Piedmont,Barbera d'Asti,,,,Arbiola 2008 Carlotta  (Barbera d'Asti),Barbera,Arbiola
2462,France,"This very complete wine offers dark tannins, ripe berry fruits and a velvet texture. It's rich, relying on blackberry and black plum flavors and a dense structure. Mouth-filling, it delivers delicious fragrant acidity at the end. Drink from 2017.",,90,65.0,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Laforge 2012  Saint-Émilion,Bordeaux-style Red Blend,Château Laforge
63290,US,"A nod to this winery being the 107th ever bonded in the country, this widely available bottling is a good deal. It opens with dried sage, tart cherry and pomegranate aromas, which lead into a light and airy palate full of cranberry fruit and garrigue notes, especially lavender and fennel pollen.",Cuvée 107,88,23.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Testarossa 2015 Cuvée 107 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Testarossa
104660,US,"Locked up garden herb and cherry aromas are followed by bountiful dark fruit flavors. It possesses a lovely sense of balance and appeal, with chewy tannins backing it all up.",,91,40.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,Cadaretta 2012 Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,Cadaretta
116671,Chile,"Melon and citrus scents blend with notes of crushed vitamins and lanolin. This feels round and smooth, with acidic kick that helps maintain balance. Melon and creamy flavors lead the charge, with a briny hint in the background. Drink now.",Vetas Blancas Reserva Especial,89,18.0,Limarí Valley,,,Michael Schachner,@wineschach,Viña Tabalí 2014 Vetas Blancas Reserva Especial Chardonnay (Limarí Valley),Chardonnay,Viña Tabalí
120448,Germany,"Plump, fleshy black cherry and berry flavors command this ripe, lusciously textured wine. It's unabashedly forward in fruit, but is still an elegant, nuanced wine shaded by lingering tones of spice, crushed rock and smoke. Cranberry acidity extends through a long, persistent finish. Ready to drink now but should improve through 2021.",S,93,85.0,Ahr,,,Anna Lee C. Iijima,,Meyer-Näkel 2013 S Spätburgunder (Ahr),Spätburgunder,Meyer-Näkel
12561,US,"Tight tannins support a blend of 49% Cabernet Sauvignon with 21% Petit Verdot, 11% Merlot and 9% Cabernet Franc. Black fruit, tobacco and leather give it a robust profile, finishing full bodied and ripe.",Sonnet #63,87,70.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Madrigal 2012 Sonnet #63 Red (Napa Valley),Bordeaux-style Red Blend,Madrigal
87312,Italy,"The legend behind Pàtrimo is that the folks at Feudi di San Gregorio had misidentified the grape variety planted in their historic vineyard until it was finally confirmed to be Merlot. Very few vineyards with international varieties exist in this part of the world. This is a beautifully elegant but large expression with precise aromas of blackberry, spice, chocolate and maraschino cherry. The gorgeous 2007 vintage shows tannins that could still age in the cellar and a slightly sweet or chewy finish.",Pátrimo,93,120.0,Southern Italy,Campania,,,,Feudi di San Gregorio 2007 Pátrimo Merlot (Campania),Merlot,Feudi di San Gregorio
2590,US,"Single vineyard, 100% varietal Malbec can be spot on, and this succeeds with a balanced flavor profile of mixed berries and earthy tannins. There's a hint of volatility, that quickly blows off. Decanting for an hour or so is advised.",Gamache Vineyard,90,35.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,àMaurice 2010 Gamache Vineyard Malbec (Columbia Valley (WA)),Malbec,àMaurice
12988,Chile,"Dusty white-fruit and vanilla aromas are leesy and sweet smelling. The palate on this unoaked Chardonnay is light, with modest acidity. Ripe honeydew melon and apple flavors finish soft and simple.",Select Terroir Unoaked,84,10.0,Maipo Valley,,,Michael Schachner,@wineschach,Santa Ema 2014 Select Terroir Unoaked Chardonnay (Maipo Valley),Chardonnay,Santa Ema
116930,Argentina,"Jammy, scratchy, oddly spiced aromas set up a drawing, cloying palate feel. Gummy strawberry and raspberry flavors finish short and briny, with a sweet, chocolaty note.",,81,15.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Gardel 2012 Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Gardel
103332,Lebanon,"A kitchen sink blend of red grape varieties from Cinsault to Tempranillo, this quirky Lebanese red is soft and pulpy with overripe fruit, mocha chocolate and a whiff of barnyard on the nose and palate.",,82,14.0,Bekaa Valley,,,Anna Lee C. Iijima,,Le Fleuron 2008 Red (Bekaa Valley),Red Blend,Le Fleuron
111722,Spain,"This Verdejo is fruity and tropical on the bouquet. In the mouth, it's plump and smooth, with just enough acidic bite to keep things zesty. Flavors of melon, peach and pear finish solid and fairly long.",Old Vines,88,16.0,Northern Spain,Rueda,,Michael Schachner,@wineschach,Nisia 2012 Old Vines Verdejo (Rueda),Verdejo,Nisia
109549,US,"An impressive Cabernet, rich and dense in fruit and oak, with tremendous tannins that are at once hard and soft. It's already throwing some sediment, and the cherry and raspberry fruit comes through in a pure, sweetly feminine manner. Should continue to evolve in the bottle for at least 10 years.",Cobblestone Vineyard Reserve,93,52.0,California,Atlas Peak,Napa,,,Cobblestone 2009 Cobblestone Vineyard Reserve Cabernet Sauvignon (Atlas Peak),Cabernet Sauvignon,Cobblestone
101691,Italy,This 60-40 blend of Cabernet Sauvignon and Merlot opens with jammy aromas of cherry marmalade and blackberry preserves. The fruit tones are very intense but the spice nuances are integrated and folded within the natural density of the mouthfeel.,Patrimonio,87,29.0,Tuscany,Bolgheri,,,,Antonino Tringali-Casanuova 2008 Patrimonio  (Bolgheri),Red Blend,Antonino Tringali-Casanuova
35662,New Zealand,"After five years on the lees, this is a brassy-hued, toasty wine. Hints of honey and caramel creep in, along with buttered citrus and ample toastiness. It's medium bodied and silky in texture. Drink now.",Blanc de Blancs Traditional Method,88,36.0,Marlborough,,,Joe Czerwinski,@JoeCz,Huia 2010 Blanc de Blancs Traditional Method Sparkling (Marlborough),Sparkling Blend,Huia
89844,Italy,"Dark berry, cinnamon, clove, leather, oak and a balsamic note are some of the aromas and flavors you'll find on this structured red. Firm, fine-grained tannins provide the framework but it still needs time to unwind.",,92,85.0,Piedmont,Barolo,,Kerin O’Keefe,@kerinokeefe,Cascina Adelaide 2011  Barolo,Nebbiolo,Cascina Adelaide
20702,New Zealand,"This wine includes Cabernet Sauvignon, Merlot and (somewhat unusually) Malbec. It's floral on the nose, with additional aromas of baking spices and blueberries. Full bodied, intense and relatively tannic, it finishes firm and dusty. Drink 2018–2030.",Cornerstone Gimblett Gravels,92,39.0,Hawke's Bay,,,Joe Czerwinski,@JoeCz,Newton Forrest Estate 2013 Cornerstone Gimblett Gravels Red (Hawke's Bay),Bordeaux-style Red Blend,Newton Forrest Estate
24905,US,"This is a subtle red wine whose tannins gingerly coat the midpalate and linger. Full of red fruit flavors and balanced by an herb note, this is softly textured and round.",,87,25.0,California,Mendocino County,,Virginie Boone,@vboone,Paul Dolan 2010 Cabernet Sauvignon (Mendocino County),Cabernet Sauvignon,Paul Dolan
72428,Australia,"Medium in weight, with modest pear and melon aromas and flavors. It's clean and fresh, finishing with a delicate touch of citrus. Drink now.",DB Family Selection,84,9.0,Australia Other,South Eastern Australia,,Joe Czerwinski,@JoeCz,De Bortoli 2010 DB Family Selection Pinot Grigio (South Eastern Australia),Pinot Grigio,De Bortoli
65445,Austria,"Smooth, soft creamed fruits and fresh acidity combine easily here in this purely fruity wine. Lightly aromatic, it's a buoyant wine that's ready to drink now. Screwcap.",Classic,86,19.0,Steiermark,,,Roger Voss,@vossroger,Strauss 2012 Classic Chardonnay (Steiermark),Chardonnay,Strauss
125078,US,"Shows the fine varietal characteristics of dryness, silkiness and fruitiness you want in a nice Russian River Pinot, with suggestions of cherries, currants, root beer and smoky oak. There's also a streak of wintergreen tartness that seems to limit the cellar-worthiness. Best now and through 2010.",,86,48.0,California,Russian River Valley,Sonoma,,,C. Donatiello 2006 Pinot Noir (Russian River Valley),Pinot Noir,C. Donatiello
42530,US,"Shows the impeccable viticulture and winemaking talent that mark all of Jarvis's red wines. The tannins and acidity are considerable, giving the cherry flavor such a nice bite. A lovely wine to drink now with steak or Italian-inspired beef dishes.",Estate Grown Cave Fermented,90,70.0,California,Napa Valley,Napa,,,Jarvis 2010 Estate Grown Cave Fermented Tempranillo (Napa Valley),Tempranillo,Jarvis
98482,US,"Clean, crisp and stony aromas of lime zest, nectarine, peach blossom and chalk show on this brisk blend. There's lots of zing on the palate, with flavors of tangerine, lime and an array of citrus.",,91,27.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Brecon Estate 2014 Viognier-Grenache Blanc (Paso Robles),Viognier-Grenache Blanc,Brecon Estate
28192,US,"Notable for sheer deliciousness, the way you can't stop at one sip but want more. Soft and gentle, with just a touch of crispness and oak tannins, this Pinot's flavors star. Raspberries, cherries, cocoa, red licorice, cola, vanilla all mingle into some fabulously sweet confection that manages to finish thoroughly dry.",Armagh Vineyard,92,45.0,California,Sonoma Coast,Sonoma,,,Savannah-Chanelle 2006 Armagh Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Savannah-Chanelle
100943,US,"This is a brawny, leathery expression of the variety, explosive on the palate in brambly blackberry and black cherry. Leather, coffee and tobacco give it additional edge and savory qualities that work within its full-bodied, ripe and rich context.",,90,44.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Mount Veeder 2013 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Mount Veeder
43762,US,"Smooth and fruity, this all-stainless effort carries a citrusy tang into the finish. It quickly settles into a good flavor groove, with suggestions of fresh-baked bread.",,88,17.0,Oregon,Dundee Hills,Willamette Valley,Paul Gregutt,@paulgwine ,Winter's Hill 2014 Pinot Gris (Dundee Hills),Pinot Gris,Winter's Hill
71038,Italy,"Fragrant and floral, this white blend of Trebbiano, Pecorino and Passerina from the Marche offers stone fruit, green melon and honeysuckle. The wine has a clean and refreshing quality that promises an easy pairing with spicy Asian foods.",Villa Aurato Prandone,86,,Central Italy,Falerio dei Colli Ascolani,,,,Il Conte 2007 Villa Aurato Prandone White (Falerio dei Colli Ascolani),White Blend,Il Conte
86258,US,"Dusty, musky notes persist throughout this delicately framed Seyval Blanc, lending a savory, dark tone to pressed apple and pear flavors. The palate is tart and lemony, with a brisk finish.",Victory White,83,19.0,New York,Hudson River Region,New York Other,Anna Lee C. Iijima,,Clinton 2012 Victory White Seyval Blanc (Hudson River Region),Seyval Blanc,Clinton
15145,France,"A blend of three vintages, this impressive wine from the southern Champagne vineyards of the Aube has both crisp fruit and maturity from bottle aging. It's ripe with sliced apple fruit and plenty of citrus. Drink now.",Esprit Grand Cru,93,40.0,Champagne,Champagne,,Roger Voss,@vossroger,Baron-Fuenté NV Esprit Grand Cru  (Champagne),Champagne Blend,Baron-Fuenté
43149,US,"Hugely delicious, just a joy to drink. So soft and velvety, so rich in blackberry jam, cassis and chocolate flavors, with the tannins so smooth and round. Really wonderful over the next few years, although the softness and high alcohol suggest it's not an ager.",,93,66.0,California,Napa County-Sonoma County,Napa-Sonoma,,,Pride Mountain 2008 Cabernet Sauvignon (Napa County-Sonoma County),Cabernet Sauvignon,Pride Mountain
107610,Italy,"The Ravazzól vineyards produce fruit with intense aromas of blackberry, chocolate and spice. In the case of this wine, those tones are further enhanced with red apple and mesquite wood. The mouthfeel is smooth and very polished.",Vigneti di Ravazzól,92,,Veneto,Amarone della Valpolicella Classico,,,,Cà La Bionda 2004 Vigneti di Ravazzól  (Amarone della Valpolicella Classico),"Corvina, Rondinella, Molinara",Cà La Bionda
98526,Italy,"A great pairing partner to pizzas or cheesy pastas, Tribolo has the high acidity and alcohol to wash your palate clean of fatty foods. It ends with bright notes of cherry, cassis and cola.",Tribolo,88,27.0,Tuscany,Montecucco,,,,Poggio Stenti 2009 Tribolo  (Montecucco),Sangiovese,Poggio Stenti
52400,France,"Chenin Blanc dominates this attractive wine, giving a nutty, almond and honey character. Stewed pear is balanced with lime acidity in a fruity contrast. The wine is aromatic, lively and ready to drink.",De Chanceny Brut,87,19.0,Loire Valley,Crémant de Loire,,Roger Voss,@vossroger,Cave de Saumur NV De Chanceny Brut Sparkling (Crémant de Loire),Sparkling Blend,Cave de Saumur
113584,US,"Here's a firm young Cab that desperately needs time in the cellar. Its tannins push and shove the palate, stinging and shutting it down. But there's a deep core of terrifically ripe black currants, and the oak application is fancy. Only 150 cases produced. Best after 2011 and possibly for many years after.",Sophie's Rows,94,120.0,California,Oakville,Napa,,,Emilio's Terrace 2005 Sophie's Rows Cabernet Sauvignon (Oakville),Cabernet Sauvignon,Emilio's Terrace
93739,US,"This is an impressive undertaking, made from estate vineyards across the region, all certified sustainable. Medium in build and intensity, it allows acidity to balance out the strong, interwoven tannin and power to remain buoyant in high-toned cherry and currant. It finishes with a flourish of cinnamon spice.",Grand Reserve,91,26.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Kendall-Jackson 2013 Grand Reserve Merlot (Sonoma County),Merlot,Kendall-Jackson
19249,France,This wine is produced from vines aged 62–88 years old. It has ripe red fruits and soft tannins creating a wine that is generous and ready to drink. It is a blend of grapes from the flat lands beyond the slopes in the Côte d'Or. The wine finishes with acidity as well as attractive fruitiness.,Vieilles Vignes,87,20.0,Burgundy,Bourgogne,,Roger Voss,@vossroger,Roche de Bellene 2014 Vieilles Vignes  (Bourgogne),Pinot Noir,Roche de Bellene
105768,Spain,"This is leathery and earthy up front, with cherry and berry aromas that come with a flower accent. It feels snappy, alert and slightly citrusy, with raspberry, red plum and vanilla flavors. It's relatively short and choppy on the finish, but it's fresh, with the proper amount of oak.",Limited Edition Crianza,89,17.0,Northern Spain,Rioja,,Michael Schachner,@wineschach,Ramón Bilbao 2008 Limited Edition Crianza  (Rioja),Tempranillo,Ramón Bilbao
116161,Italy,"A blend of Dolcetto grapes from different prized vineyard sites in Dogliani, this has a definite note of sophistication that comes across as spice, ripe fruit and tobacco. On the finish, the wine is smooth, textured and long lasting.",San Luigi,90,,Piedmont,Dolcetto di Dogliani,,,,Pecchenino 2010 San Luigi  (Dolcetto di Dogliani),Dolcetto,Pecchenino
121803,US,"Soft, sweet and savory, this Marsanne, Viognier and Roussanne blend has flavors of pineapples, pears, white currants and vanilla custard. Would really benefit from being drier and crisper.",Enigma,84,24.0,California,Sierra Foothills,Sierra Foothills,,,Domaine de la Terre Rouge 2006 Enigma White (Sierra Foothills),Rhône-style White Blend,Domaine de la Terre Rouge
30037,US,"Black olive tapenade, cedar and tobacco combine for a memorable effect in this largely structured wine, its tannins and oaks still resolving on the palate. From historic family-farmed vineyard, it's a powerful wine that will benefit with time; cellar through 2020.",,90,45.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Gundlach Bundschu 2012 Cabernet Sauvignon (Sonoma Valley),Cabernet Sauvignon,Gundlach Bundschu
62393,US,"A bit of leather and barnyard marks this Cabernet Sauvignon's nose, but it does not mask the plum and black cherry notes. The finish is layered with dark chocolate and espresso flavors.",,88,17.0,Washington,Horse Heaven Hills,Columbia Valley,Paul Gregutt,@paulgwine ,Mercer Canyons 2010 Cabernet Sauvignon (Horse Heaven Hills),Cabernet Sauvignon,Mercer Canyons
26111,US,"This wine carries a whiff of honeyed fig, which opens out into a luscious, rich, satisfying, full-bodied Sémillon. It's a complete wine, which seems to run through a lifetime's evolution in the mouth, finishing with a creamy, plush mix of fruit and barrel. Long, seamless and delicious.",Stillwater Creek Vineyard,91,18.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Merry Cellars 2006 Stillwater Creek Vineyard Sémillon (Columbia Valley (WA)),Sémillon,Merry Cellars
33669,US,"Spicy earth meets baked plum and cherry in this medium-bodied wine sourced from multiple sites, including Sangiacomo Vineyards. Mint and lavender scents emerge on the nose before stronger elements of tobacco take over on the finish.",Heritage Reserve,90,40.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Schug 2013 Heritage Reserve Pinot Noir (Carneros),Pinot Noir,Schug
128530,US,"Cloudy with a touch of reduction on the nose, this wine opens with a heady perfume of roses, kirsch and crushed strawberries, tight and lively on the palate in fresh acidity. It remains highly aromatic in the glass.",Moss Oak,89,50.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Medlock Ames 2014 Moss Oak Pinot Noir (Russian River Valley),Pinot Noir,Medlock Ames
106736,Germany,"Juicy streaks of grapefruit and pineapple in this spry, dry Riesling are cut by laser-focused acidity and rocky edges of slate. It's approachable and fresh yet abundantly elegant. Drink now through 2018.",Dr. L Dry,90,12.0,Mosel,,,Anna Lee C. Iijima,,Dr. Loosen 2014 Dr. L Dry Riesling (Mosel),Riesling,Dr. Loosen
12240,France,"If Margaux is the most delicate of the Médoc wines, then this is the epitome of Margaux. It is light, poised and attractively perfumed. The fruit is elegant and fresh with a fine streak of acidity.",,90,50.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Labégorce Margaux 2000  Margaux,Bordeaux-style Red Blend,Château Labégorce Margaux
15385,US,There's a spicy cinnamon character to this wine that's otherwise flush in blackberry and chest-pounding ripe fruit and oak.,,86,30.0,California,Oakville,Napa,Virginie Boone,@vboone,District 2011 Merlot (Oakville),Merlot,District
102904,US,"This is an aromatic wine, with notes of peach, pear, soda water and apricot. It drinks off dry, with abundant stone-fruit flavors throughout.",,86,13.0,Washington,Yakima Valley,Columbia Valley,Sean P. Sullivan,@wawinereport,Mercer 2014 Riesling (Yakima Valley),Riesling,Mercer
120280,Italy,"Sesta di Sopra delivers a superb and beautiful Brunello with impossible richness and gorgeous intensity. Aromas include black cherry, vanilla, dark mocha, freshly ground espresso and a subtle touch of mineral dryness at the end. It's equally impressive on the palate with smooth, thick intensity.",,95,60.0,Tuscany,Brunello di Montalcino,,,,Sesta di Sopra 2006  Brunello di Montalcino,Sangiovese Grosso,Sesta di Sopra
58289,Italy,"Simple, clean and fresh, this is a no-fuss Sauvignon that offers all the vibrant aromas of exotic fruit and chopped mint associated with the grape. Its lean, compact texture and bright acidity make it a pleasure to drink and pair with food.",Sauvignon Corno di Rosazzo,86,12.0,Northeastern Italy,Colli Orientali del Friuli,,,,Valentino Butussi 2007 Sauvignon Corno di Rosazzo Sauvignon (Colli Orientali del Friuli),Sauvignon,Valentino Butussi
74174,US,"The color is midnight black and tannins are big and tough. The fruit is enormous, offering an explosion of blackberries and succulent plums, with hints of bacon, mu shu plum sauce, caramelized oak and freshly crushed black pepper. Stick this in the cellar until at least 2022.",,89,40.0,California,Napa Valley,Napa,,,Raymond 2010 Petite Sirah (Napa Valley),Petite Sirah,Raymond
95116,US,"Blended with 20% Grenache, this wine displays somewhat reticent aromas of cranberry, baking spice, raspberry and plum. The cherry flavors are rich with the tannins initially showing a touch of astringency that softens over time.",,89,25.0,Washington,Columbia Valley (WA),Columbia Valley,Sean P. Sullivan,@wawinereport,L'Ecole No. 41 2014 Syrah (Columbia Valley (WA)),Syrah,L'Ecole No. 41
35206,Chile,"Ripe plum and red-berry aromas are complete, spicy and a touch furry, like wool. This blend of Malbec, Cabernet Sauvignon, Syrah and Carignan feels full and pure, with comfortable tannins. Chunky berry, plum and herbal flavors turn savory on a chewy finish. Drink through 2020.",Aliara,91,40.0,Central Valley,,,Michael Schachner,@wineschach,Odfjell 2011 Aliara Red (Central Valley),Red Blend,Odfjell
1519,Chile,"The nose is an attractive mix of cassis and mineral notes. The palate is more racy and wiry than dense and soft, with juicy, flashy flavors of berry, cherry and currant. Those notes all carry through to the long finish; drink from 2013–2018.",Terrunyo Vineyard Selection Block Las Terrazas Unfiltered,92,38.0,Maipo Valley,,,Michael Schachner,@wineschach,Concha y Toro 2009 Terrunyo Vineyard Selection Block Las Terrazas Unfiltered Cabernet Sauvignon (Maipo Valley),Cabernet Sauvignon,Concha y Toro
60231,US,"Bright and high in acidity, this has a lively cherry flavor, plus a layering of earthy mushroom. It's silky from start to finish.",Manchester Ridge Vineyard,91,50.0,California,Mendocino Ridge,,Virginie Boone,@vboone,La Follette 2010 Manchester Ridge Vineyard Pinot Noir (Mendocino Ridge),Pinot Noir,La Follette
33370,Italy,"A blend of Sangiovese, Merlot and Cabernet Sauvignon, this opens with aromas of charred earth, game and a funky whiff of barnyard. The evolved palate offers dried black cherries, prune, coffee, clove, oak and licorice alongside fleeting but astringent tannins.",Il Blu,87,85.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Brancaia 2010 Il Blu Red (Toscana),Red Blend,Brancaia
