Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
13557,US,"From this Southern California appellation, a spicy, rustic wine that's very dry and full of charm. Flavors of wild berries are strong and tannins are supple. It's not very varietal, but it's a nice, friendly wine.",,84,16.0,California,Temecula,South Coast,,,Mount Palomar 1999 Syrah (Temecula),Syrah,Mount Palomar
94543,US,"Delicious peach and pear flavors light up this full-bodied, soft and well-rounded wine. It has fresh floral aromas and nicely ripe fruit notes on the palate, with a smooth, graceful texture and beautiful, lingering finish.",,91,26.0,California,Livermore Valley,Central Coast,Jim Gordon,@gordone_cellars,Fenestra 2015 Chardonnay (Livermore Valley),Chardonnay,Fenestra
20076,France,"Rich, deliciously fruity and ripe, this combines warmth with a more mineral undertow that cuts through the palate, creating a wine that is refreshing and mouth-filling. It would be worth aging for two years or more.",Domaine Long-Depaquit,87,20.0,Burgundy,Chablis,,Roger Voss,@vossroger,Albert Bichot 2010 Domaine Long-Depaquit  (Chablis),Chardonnay,Albert Bichot
81426,US,"This wine delivers a solid hit for the popular Chardonnay style, with oak-inspired orange and mango flavors, in a creamy package. For the price, it's a good buy.",,85,8.0,California,California,California Other,,,Buffalo Grove 2012 Chardonnay (California),Chardonnay,Buffalo Grove
23180,Italy,"Aromas of black currant, plum cake, vanilla and mocha lead the nose on this structured, full-bodied wine. On the palate, notes of cinnamon, black pepper and nutmeg add depth to the rich blackberry and crushed plum flavors, Despite the hefty structure, it's also surprisingly elegant thanks to assertive but polished tannins and just enough fresh acidity.",,93,43.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,David Sterza 2010  Amarone della Valpolicella Classico,Red Blend,David Sterza
36728,France,"This medium-sweet wine is attractively perfumed, with a good balance between exotic spice and fragrant acidity. The wine is soft and immediately drinkable. Screwcap.",Baron de Hoen,86,14.0,Alsace,Alsace,,Roger Voss,@vossroger,Cave de Beblenheim 2010 Baron de Hoen Gewurztraminer (Alsace),Gewürztraminer,Cave de Beblenheim
54615,France,"Bel-Air is owned by the Cazes family of Château Lynch-Bages in Pauillac, and the pedigree of the winemaking shows. A rich, almost opulent wine, tempered with tannins. Flavors of dark black figs, herbs and wood come together harmoniously. It has a tense edge of tannin that promises aging.",,90,25.0,Bordeaux,Graves,,Roger Voss,@vossroger,Château Villa Bel Air 2003  Graves,Bordeaux-style Red Blend,Château Villa Bel Air
99460,France,"Worldwide still the biggest-selling Champagne (28 million bottles a year), this well-made wine is ripe and full of fruit. Produced under the direction of chef de cave Benoît Gouez (Wine Enthusiast Winemaker of Year in 2013), it has flavors of almonds and toast, with crisp acidity. The aftertaste brings grapefruit freshness.",Impérial Brut,89,41.0,Champagne,Champagne,,Roger Voss,@vossroger,Moët & Chandon NV Impérial Brut  (Champagne),Champagne Blend,Moët & Chandon
43741,US,"The regular Brut bottling is the star of the new Michelle lineup (formerly Domaine Ste. Michelle). Yeasty and foamy when first poured, it settles into a light and pleasing sparkler, with gentle hints of lemon curd and fresh cream.",Brut,88,14.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Michelle NV Brut Sparkling (Columbia Valley (WA)),Sparkling Blend,Michelle
94012,US,"Exuberantly fruity and floral, this is an easy drinking semidry wine made from the hybrid Cayuga grape. Slightly candied tones of peach and melon are unabashedly forward, but not cloying.",,85,13.0,New York,Finger Lakes,Finger Lakes,Anna Lee C. Iijima,,Castel Grisch 2013 Cayuga (Finger Lakes),Cayuga,Castel Grisch
55312,Italy,"Okay, this Pinot Grigio is easy, thin and simple, but at this low price it makes the perfect wine for informal occasions, barbecues or pool parties. Peach and citrus are the main aromatic indicators.",,84,7.0,Northeastern Italy,Grave del Friuli,,,,Kirkland Signature 2011 Pinot Grigio (Grave del Friuli),Pinot Grigio,Kirkland Signature
128987,Austria,"With its richness and complex wood and spice character, this is an ageworthy wine. It has weight and concentration, with a series of flavors that go deep into the powerful interior. Tropical fruit notes balance with the wine's herbal edge.",Zieregg Grosse Lage,93,,Südsteiermark,,,Roger Voss,@vossroger,Manfred Tement 2009 Zieregg Grosse Lage Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Manfred Tement
96823,Turkey,"Light-gold in color, this blend of three indigenous grapes and a small amount of Chardonnay has a gentle aroma of citrus fruits and white flowers. On the palate there is also a nice interplay of citrus and flowers, with flavors of lemon, lime and orange blossom. The finish is marked with a note of salinity.",Selda,86,15.0,Cappadocia,,,Mike DeSimone,@worldwineguys,Turasan 2014 Selda White (Cappadocia),White Blend,Turasan
127122,Australia,"Rubber, plum and pepper notes open this light-weight red. The crisp palate shows no sign of tannin and is a bit lacking in intensity, leading into a short finish. Drink now.",Reserve,83,15.0,Australia Other,South Eastern Australia,,,,Tall Poppy 2006 Reserve Shiraz (South Eastern Australia),Shiraz,Tall Poppy
15775,Germany,"Sheer in texture, this honeyed nectar falls on the palate like a whisper, but its stone fruit, red berry and grapefruit flavors are powerful and compounding. Multifaceted with touches of sugar cookie and guava juxtaposed with lime zest and slate, it delivers a long, ponderous finish.",Bernkasteler Badstube Auslese,95,50.0,Mosel,,,Anna Lee C. Iijima,,Joh. Jos. Prüm 2013 Bernkasteler Badstube Auslese Riesling (Mosel),Riesling,Joh. Jos. Prüm
47033,France,"A bit stern and tannic, but this tightly wound mix of black olives and espresso should come around by 2012 or shortly thereafter. It's chewy in texture, but finishes with decent fruit, so give it the benefit of the doubt.",Sainte-Épine,89,54.0,Rhône Valley,Saint-Joseph,,Joe Czerwinski,@JoeCz,Delas Frères 2006 Sainte-Épine  (Saint-Joseph),Syrah,Delas Frères
108322,US,"Super-dark in color, this extracted wine offers a reductive note on the nose, followed by a rustic tinge of hay and brick. Intensely flavored and oaked, it finishes unexpectedly herbal and dry.",The Ranch,87,54.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Snowden 2013 The Ranch Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Snowden
85294,US,"The aromas offer notes of dark coffee, baking spice, vanilla, and barrel spices. The palate pulls no punches with full-bodied fruit and barrel flavors along with lightly grainy tannins. The wood plays prominently but it works.",Red Heaven Vineyard Reserve,90,40.0,Washington,Red Mountain,Columbia Valley,Sean P. Sullivan,@wawinereport,Ryan Patrick 2013 Red Heaven Vineyard Reserve Syrah (Red Mountain),Syrah,Ryan Patrick
46603,Italy,"This luminous white (made from the unknown Biancolella grape) from the beautiful island of Ischia offers pretty tones of stone fruit, melon, ripe citrus and almond. It makes an easy, informal impression and has a light, rather lean texture.",,85,26.0,Southern Italy,Ischia,,,,Tommasone 2007 Biancolella (Ischia),Biancolella,Tommasone
2860,Italy,"Made with 80% Sangiovese, 10% Merlot and 10% Cabernet Sauvignon, this opens with subtle aromas of red berry and leather. The smooth palate doles out mature black cherry and clove alongside chewy tannins.",,88,35.0,Tuscany,Toscana,,Kerin O’Keefe,@kerinokeefe,Scaranto 2013 Red (Toscana),Red Blend,Scaranto
61756,France,"A light orange pink color sets the scene for a fruity wine that has raspberry flavors, soft acidity and an attractive, crisp aftertaste. Drink now.",Pigmentum Malbec,85,12.0,Southwest France,Côtes du Lot,,Roger Voss,@vossroger,Georges Vigouroux 2015 Pigmentum Malbec Rosé (Côtes du Lot),Rosé,Georges Vigouroux
112825,US,"Made entirely from Cabernet Sauvignon grapes and aged just over 10 years in barrel, Noble Companion is thick and hot, opening with a tawny taste of roasted pecans, viscous on the palate. It was bottled in 2015.",Noble Companion 10-Year-Old Tawny,87,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Prager NV Noble Companion 10-Year-Old Tawny Port (Napa Valley),Port,Prager
43246,Brazil,"Peach pit and citrus-rind aromas are solid, focused and dry. This brut rosé feels sound and round, but foamy. Cantaloupe and peach flavors maintain the palate's yeasty notes while turning slightly bitter.",Charmat Brut Rosé,87,20.0,Vale Trentino,,,Michael Schachner,@wineschach,Casa Perini NV Charmat Brut Rosé Sparkling (Vale Trentino),Sparkling Blend,Casa Perini
16518,Chile,"Odd and unusual aromas of murky fruit and clove are matched on the palate, which tastes of fake oak, clove and little else. This Pinot seems more artificial than natural.",Left Coast,81,7.0,Chile,,,Michael Schachner,@wineschach,flipflop NV Left Coast Pinot Noir (Chile),Pinot Noir,flipflop
13159,Italy,"Released five months after vinification, this youthful red wine offers strange but interesting aromas of forest fruit, blueberry jam or doughy blueberry muffins, cherry liqueur and medicinal herbs. Sweet syrupy flavors are accented by a bright touch of bitterness.",,83,16.0,Veneto,Valpolicella Classico,,,,Le Salette 2010  Valpolicella Classico,"Corvina, Rondinella, Molinara",Le Salette
24212,New Zealand,"Fruit from Martinborough and Hawkes Bay features in this value-priced wine. Despite ample weight and fleshy texture, it manages to finish dry and elegant, with shadings of fig, white grapefruit, fennel and pineapple.",,90,15.0,East Coast,,,Joe Czerwinski,@JoeCz,Tablelands 2013 Sauvignon Blanc (East Coast),Sauvignon Blanc,Tablelands
56191,France,"93–95. Barrel sample. This firm, dry wine is solidly rich and full in the mouth. With fine acidity and black currant fruit that show through the tannins, it is a wine with considerable potential.",Barrel Sample,94,100.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Giscours 2012 Barrel Sample  (Margaux),Bordeaux-style Red Blend,Château Giscours
103693,Italy,"Aromas of nut, apple skin, pear and chopped sage lead the nose while the fresh, inviting palate shows citrus zest, yellow apple and crystallized ginger. A blast of tangerine and a mineral note back up the finish.",,90,18.0,Northeastern Italy,Collio,,Kerin O’Keefe,@kerinokeefe,Tenuta La Ponca 2014 Friulano (Collio),Friulano,Tenuta La Ponca
115200,Israel,"Aromas of blackberry and cured meat give way to flavors of black cherry, dark plums, fennel bulb, lavender, thyme and a hint of smoke. This wine is surprisingly bright considering the depth of flavor and strength of its chewy tannins, with acidity that holds its own right into the orange-zest finish.",Classico,91,30.0,Judean Hills,,,Mike DeSimone,@worldwineguys,Flam 2014 Classico Red (Judean Hills),Red Blend,Flam
116801,US,"Marked by jammy citrus and tropical flavors and crisp acidity, this is a standard Chardonnay. It shows the oaky, caramelized notes that Americans love in this most popular white wine.",,84,18.0,California,Russian River Valley,Sonoma,,,Taft Street 2009 Chardonnay (Russian River Valley),Chardonnay,Taft Street
89016,France,"This balanced wine shows a delicate flora, white flower character as well as a crisp, tight acidity. Citrus flavors combine with white fruits and refreshing acidity. The wine is ready to drink.",Domaine Vetriccie,90,20.0,France Other,Corse,,Roger Voss,@vossroger,Union de Vignerons de l'Île de Beauté 2016 Domaine Vetriccie Vermentino (Corse),Vermentino,Union de Vignerons de l'Île de Beauté
117886,France,"A big and dense wine, with tannins that are well integrated into its core of solid black plum and cherry flavors, and a bitter chocolate note that comes from wood aging. With all of its concentration, this wine should age for five years.",,92,20.0,Southwest France,Pécharmant,,Roger Voss,@vossroger,Château de Tiregand 2009  Pécharmant,Bordeaux-style Red Blend,Château de Tiregand
14762,Turkey,"Offering aromas of black cherry and vanilla, this wine is soft on entry, with flavors of black cherry, raspberry, chocolate and anise. It is round on the palate, with smooth tannins and a light vein of brightness on the finish.",Reserve,90,27.0,Ankara,,,Mike DeSimone,@worldwineguys,Vinkara 2013 Reserve Kalecik Karasi (Ankara),Kalecik Karasi,Vinkara
35822,Italy,"This Amarone has aromas of rich black fruit and vanilla. The palate shows almost overripe plum and berry flavors, along with oak sensations and toasted notes. You'll also detect a warm midpalate.",,88,49.0,Veneto,Amarone della Valpolicella Classico,,Kerin O’Keefe,@kerinokeefe,Giuseppe Lonardi 2009  Amarone della Valpolicella Classico,Red Blend,Giuseppe Lonardi
107909,Portugal,This gold-colored wine has been aged for an average of 10 years in wood. It balances between ripe yellow fruits and dried fruits that are backed by a spicy touch from the brandy used to fortify the wine. Drink now.,Ten Years Old White,90,15.0,Port,,,Roger Voss,@vossroger,Barão de Vilar NV Ten Years Old White  (Port),Port,Barão de Vilar
81448,Italy,"This wine from northern Italy offers bell pepper and red currant aromas that carry over to the palate along with notes of black pepper. The bright, straightforward and easy-drinking style is ideal to pair with everyday fare.",Terre Magre,85,16.0,Northeastern Italy,Friuli Grave,,Kerin O’Keefe,@kerinokeefe,Piera Martellozzo 2012 Terre Magre Cabernet Franc (Friuli Grave),Cabernet Franc,Piera Martellozzo
11670,US,"A pretty, floral wine, bright with melon and honey, straightforwardly lean and ready to drink at your next picnic, hike or ski trip, a great value for a solidly well-made wine with texture to pair with charcuterie, falafel or spiced chickpeas.",Dry,87,11.0,California,Clarksburg,Central Valley,Virginie Boone,@vboone,Blue Plate 2012 Dry Chenin Blanc (Clarksburg),Chenin Blanc,Blue Plate
124181,Argentina,"Crisp, minerally cherry aromas come with a complex note of desert herbs. This feels totally fresh and full, basically just right. Nicely oaked, ripe flavors of plum and berry fruits are chocolaty, dry and spicy on the finish.",La Mascota,90,17.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Mascota 2015 La Mascota Malbec (Mendoza),Malbec,Mascota
58162,US,"Tasting on the sweet side, this has notes of brown sugar, honey and vanilla. It's clean and vibrant in acidity, with rich flavors of pineapple jam and ripe orange.",Whiplash,84,11.0,California,California,California Other,,,Jamieson Ranch 2010 Whiplash Chardonnay (California),Chardonnay,Jamieson Ranch
122307,US,"This shows the variety's delicious spiciness, as well as ripened pear and honeysuckle flavors. Treading that fine line between dry and off-dry, it's an exotic accompaniment to Vietnamese, Ethiopean and Indian foods.",Estate Vineyard,89,22.0,California,Sonoma Coast,Sonoma,,,Gundlach Bundschu 2011 Estate Vineyard Gewürztraminer (Sonoma Coast),Gewürztraminer,Gundlach Bundschu
101427,Italy,"Bright cherry and spice color this luminous Merlot that delivers power and definition and is not too weighed down by oak. In fact, this Sicilian red is sprightly and fresh with sweet cherry flavors on the close.",,87,9.0,Sicily & Sardinia,Sicilia,,,,Feudo Arancio 2006 Merlot (Sicilia),Merlot,Feudo Arancio
92556,US,"This Cabernet Franc, Merlot, Petit Verdot and Syrah blend starts with a sultry wave of juicy plum, smoke, pepper and cherry. On the palate, it's full-bodied with flavors of cherry, currant, plum and clove. A brooding, unfolding wine perfect for a fireside sip.",Red Table Wine,87,21.0,New York,North Fork of Long Island,Long Island,Susan Kostrzewa,@suskostrzewa,Bouké 2007 Red Table Wine Red (North Fork of Long Island),Red Blend,Bouké
121521,Chile,"Aromas of candied berry fruits, milk chocolate and peanut lack focus and purity. This feels grabby and sticky, with resiny oak. Somewhat artificial oak flavors taste creamy and clove-like, while this ends mild and chunky.",Reserva,85,13.0,Colchagua Valley,,,Michael Schachner,@wineschach,Alto Los Romeros 2014 Reserva Cabernet Sauvignon (Colchagua Valley),Cabernet Sauvignon,Alto Los Romeros
32820,France,"The berry flavors of this pink fizz are edged with the slightest bitterness. A dry palate brings bright, lemony freshness. Fruit tones are more evident than autolysis, making this for easy-drinking, apéritif fun.",Brut Rosé,87,25.0,Alsace,Crémant d'Alsace,,Anne Krebiehl MW,@AnneInVino,Jean-Baptiste Adam NV Brut Rosé Sparkling (Crémant d'Alsace),Sparkling Blend,Jean-Baptiste Adam
36208,US,"This limited reserve incorporates the best of 82 different lots, some done in stainless steel, some in neutral oak, and some in concrete eggs. Phenomenal concentration reveals a wine packed with powerful fruit flavors that cover the spectrum of citrus, apple, peach and pear. The luscious combination is supported with natural acidity and an underlying minerality. It's deep, long and satisfying, with the structure to age for decades.",Estates Reserve,95,32.0,Oregon,Willamette Valley,Willamette Valley,Paul Gregutt,@paulgwine ,Trisaetum 2012 Estates Reserve Riesling (Willamette Valley),Riesling,Trisaetum
53682,US,"One of the most popular mutt reds, this no-holds-barred blend  offers plenty of ripe fruit, nice chocolaty tannins, and it's a full, forward, well-balanced wine that has some genuine muscle behind it. There are notes of licorice and iron, hints of smoke and earth, all well integrated and complete.",Firehouse Red,88,20.0,Washington,Columbia Valley (WA),Columbia Valley,Paul Gregutt,@paulgwine ,Tamarack Cellars 2006 Firehouse Red Red (Columbia Valley (WA)),Red Blend,Tamarack Cellars
30680,US,"This Cabernet has a rather bubblegummy, candied, gassy taste. It's exuberantly ripe in cherries, red currants and mocha, and fun to drink, but expensive.",Three Creek Vineyard,85,40.0,California,Happy Canyon of Santa Barbara,Central Coast,,,Cimarone 2011 Three Creek Vineyard Cabernet Sauvignon (Happy Canyon of Santa Barbara),Cabernet Sauvignon,Cimarone
102812,US,"This blend of 56% Grenache Blanc, 23% Viognier, 12% Roussanne and 9% Marsanne from nine vineyards offers a pretty nose that mixes Key lime, honeydew, just-ripe nectarine and lily florality. It's bright and fresh on the tightly wound and texturally intriguing sip, with lime pith and lemongrass flavors.",Patelin de Tablas Blanc,91,25.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Tablas Creek 2015 Patelin de Tablas Blanc White (Paso Robles),Rhône-style White Blend,Tablas Creek
84467,Italy,"Sunbaked earth, mature black-skinned fruit, blue flower, tobacco and new leather aromas waft out of the glass. The juicy, chewy palate doles out fleshy black cherry, blackberry, cinnamon, white pepper and a hint of game accompanied by ripe, solid tannins. Drink 2017–2027.",Arberesko,90,28.0,Southern Italy,Aglianico del Vulture,,Kerin O’Keefe,@kerinokeefe,San Martino 2012 Arberesko  (Aglianico del Vulture),Aglianico,San Martino
48343,Spain,"Apple, citrus and pear aromas are a touch briny. This is round, healthy and ready to go. Apple and orange flavors are zesty, while the finish is persistent, tasty, minerally and clean, with no bitterness or signs of deterioration.",Premium Selection,90,23.0,Galicia,Rías Baixas,,Michael Schachner,@wineschach,Pazo de Galegos 2013 Premium Selection Albariño (Rías Baixas),Albariño,Pazo de Galegos
117603,US,"One of the producer's more delicate offerings, this wine from a coastal site is crisp and crunchy in wet stone, black tea and light-bodied renderings of red cherry and pomegranate. Along the way it tells a tale of citrus tanginess and sculptured minerality, finishing with the slightest backbone of textured tannin.",Precious Mountain Vineyard,94,95.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Williams Selyem 2013 Precious Mountain Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem
38589,Italy,"Here is a cheerful, distinctive Sangiovese with aromas that recall eucalyptus, blackberry, spice and cherry cola. It has personality and a clean, polished feel with succulent sweetness that would pair seamlessly with lamb marinated in rosemary olive oil.",,86,9.0,Central Italy,Terre di Chieti,,,,Farnese 2007 Sangiovese (Terre di Chieti),Sangiovese,Farnese
39943,US,"Starts off strong, with pleasant tangelo aromas and flavors.  But somwehere along the line the flavors turn varnishy, finishing with a strong note of lacquer.",Hargrave Vineyard,82,10.0,New York,North Fork of Long Island,Long Island,Joe Czerwinski,@JoeCz,Castello di Borghese 1999 Hargrave Vineyard Pinot Blanc (North Fork of Long Island),Pinot Blanc,Castello di Borghese
61571,South Africa,"Here's a bright Pinotage that offers aromas of blackberry and plum, as well as faint hints of dried herb and cured meat. The palate is light and easy drinking, with approachable tannins and a short but clean finish.",Bush Vine,85,13.0,Stellenbosch,,,Lauren Buzzeo,@laurbuzz,Winery of Good Hope 2011 Bush Vine Pinotage (Stellenbosch),Pinotage,Winery of Good Hope
46311,US,"Dry and smoothly tannic, this wine is packed with complex blackberry-pie, currant, anise, herb and cedar flavors. This is nearly as good as the winery's more costly Walking Tree Vineyard Block Collection Cabernet, but it's just a little less concentrated.",,89,13.0,California,Alexander Valley,Sonoma,,,Geyser Peak 2009 Cabernet Sauvignon (Alexander Valley),Cabernet Sauvignon,Geyser Peak
117965,US,"The aromatic intensity takes you quickly to the signature heart of the grape. It's floral and spicy, leading to concentrated flavors of citrus and stone fruits. It's ripe, dry and penetrating.",Dry,90,14.0,Oregon,Rogue Valley,Southern Oregon,Paul Gregutt,@paulgwine ,Foris 2015 Dry Gewürztraminer (Rogue Valley),Gewürztraminer,Foris
71901,US,"Showing a good structure of tannins and acids and ripe flavors of blackberries, cherries, currants, chocolate and cola, this Cab finishes too sweet. It has a sugary taste, like a health food power bar.",Masked Man Vineyard,85,60.0,California,Napa Valley,Napa,,,Calix 2005 Masked Man Vineyard Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Calix
97301,France,"Packed with red fruits, this wine has great potential, with attractive wild-strawberry fruits that are fresh and perfumed. Behind this fruitiness, the wine is tight and structured. It will be round, rich and ready to drink from 2019.",Coucherias Premier Cru,92,100.0,Burgundy,Beaune,,Roger Voss,@vossroger,Domaine Pierre Labet 2013 Coucherias Premier Cru  (Beaune),Pinot Noir,Domaine Pierre Labet
117724,Austria,"Ripe yellow plum pervades the nose of this wine. The palate brings more Grüner Veltliner savoriness, with hints of yeast and herb. Light in body and dry in mouthfeel, it refreshes with a lovely herbal citrus tang on the finish.",Wieden,91,23.0,Niederösterreich,,,Anne Krebiehl MW,@AnneInVino,Salomon-Undhof 2016 Wieden Grüner Veltliner (Niederösterreich),Grüner Veltliner,Salomon-Undhof
96762,US,"Extremely sharp scents of freshly cut grass morph into tart Granny Smith apple and hints of guava on this bottling from one of the most striking vineyards in California. It's bright and lively on the palate, proving easy-to-drink, uncomplicated and fresh.",,88,22.0,California,Happy Canyon of Santa Barbara,Central Coast,Matt Kettmann,@mattkettmann,Star Lane Vineyard 2013 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,Star Lane Vineyard
72108,Italy,"Here is a smoky, dense Primitivo with thick aromas of black cherry, red apples and chocolate fudge. The wine has a soft, modern edge with flavors of spice, vanilla and mature blackberry fruit. Pair it with lamb, roasted pork or stew.",Rocca Normanna Le Sciare,86,10.0,Southern Italy,Salento,,,,Cantine Due Palme 2005 Rocca Normanna Le Sciare Primitivo (Salento),Primitivo,Cantine Due Palme
57662,France,"The entry-level rosé from this estate, close to the Mediterranean Sea, is bright and breezy. It has a herbal edge as well as plenty of acidity and a crisp texture. The aftertaste has spice as well as plenty of fruitiness.",Cuvée d'Aurore,87,16.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château du Carrubier 2016 Cuvée d'Aurore Rosé (Côtes de Provence),Rosé,Château du Carrubier
1929,US,"Mondavi's done it again, produced another very nice Cabernet at an everyday price. It shows classy elegance, with blackberry, currant and mocha notes.",Private Selection,87,11.0,California,Central Coast,Central Coast,,,Robert Mondavi 2011 Private Selection Cabernet Sauvignon (Central Coast),Cabernet Sauvignon,Robert Mondavi
41677,France,"The wine comes from the Alpilles mountains, made famous by Van Gogh's paintings. It has a tight, steely character that comes from the wild terroir while keeping delicious freshness and acidity. It could age until late 2014.",Vallon des  Anges,90,15.0,Provence,Coteaux d'Aix-en-Provence,,Roger Voss,@vossroger,Domaine de Valdition 2013 Vallon des  Anges Rosé (Coteaux d'Aix-en-Provence),Rosé,Domaine de Valdition
58984,France,"Fresh, with the attractive cool feel that's typical of the Loire, this is a red currant and raspberry flavored wine. It is fruity, just lightly structured and with a fine tang of citrus to finish.",Cuvée J.M. Rosé Brut,88,18.0,Loire Valley,Touraine,,Roger Voss,@vossroger,Monmousseau NV Cuvée J.M. Rosé Brut Sparkling (Touraine),Sparkling Blend,Monmousseau
8617,France,"Produced from organic grapes, this lightly structured wine is full of black currant fruitiness. With a touch of spice from wood aging, it's soft and easy to drink now.",,86,10.0,Bordeaux,Bordeaux,,Roger Voss,@vossroger,Château la Guillaumette 2015  Bordeaux,Bordeaux-style Red Blend,Château la Guillaumette
23287,US,"This grape, seldom planted on the Central Coast, produces a wine that boasts intense aromas of passion fruit juice and candied grapefruit. It's lively and ripe on the palate, with white rose and apple blossom flavors, yet balanced, with lime peel, cut grass and steel accents.",Paragon Vineyard,91,20.0,California,Edna Valley,Central Coast,Matt Kettmann,@mattkettmann,Zocker 2013 Paragon Vineyard Grüner Veltliner (Edna Valley),Grüner Veltliner,Zocker
62493,US,"Unlike 1999, this year half of the wine was fermented in stainless steel. Stylish and truly “Burgundian” character, with bright flavors of citrus and stone, buoyant on lively acids, unencumbered by heavy oak. Young and seductive, with a finishing kiss of toast and butter.",,92,40.0,Oregon,Oregon,Oregon Other,Paul Gregutt,@paulgwine ,Domaine Drouhin 2000 Chardonnay (Oregon),Chardonnay,Domaine Drouhin
82127,France,"Smooth and creamy, this is round, ripe and attractively cut with acidity. It has white fruit flavors, pears and red apples giving ripeness. A light touch of toastiness adds further interest. Drink now.",,88,,Burgundy,Mâcon La Roche Vineuse,,Roger Voss,@vossroger,Domaine Perraud 2013  Mâcon La Roche Vineuse,Chardonnay,Domaine Perraud
61073,US,"This single -vineyard Syrah, from an AVA known for doing especially well with that grape, has a lightly meaty varietal character with accents of earth and tobacco. The core of cherry fruit holds up through a medium-length finish.",Terroir Series Fries Vineyard,88,,Washington,Wahluke Slope,Columbia Valley,Paul Gregutt,@paulgwine ,Hogue 2007 Terroir Series Fries Vineyard Syrah (Wahluke Slope),Syrah,Hogue
101292,Argentina,"Spearmint and weedy red-fruit aromas lead to raw palate. This is more herbal than fruity, with a lean rubbery finish.",Reserve,83,15.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Pampa 2013 Reserve Malbec (Mendoza),Malbec,Pampa
20788,Italy,"This blend of 70% Montepulciano and 30% Sangiovese opens with earthy aromas of tilled soil, underbrush and ripe black fruit. Ripe black cherry and raspberry flavors are layered with chocolate and espresso, alongside rough, drying tannins.",,86,14.0,Central Italy,Rosso Piceno,,Kerin O’Keefe,@kerinokeefe,Montecappone 2012  Rosso Piceno,Red Blend,Montecappone
51865,France,"This beautiful wine is already so balanced and ripe. Rich tropical and yellow fruits are lightly spiced and given a lift with the acidity. Along with that, it offers a more complex texture and mineral character. Drink from 2017.",Zotzenberg Grand Cru,93,42.0,Alsace,Alsace,,Roger Voss,@vossroger,Boeckel 2013 Zotzenberg Grand Cru Pinot Gris (Alsace),Pinot Gris,Boeckel
77199,Spain,"Ripe, earthy berry and cassis aromas smell damp at first but unfold nicely. Bright acidity and abrupt tannins make for a packed palate. Lightly oaky flavors of plum and berry show a note of vanilla. It finishes crisp and choppy due to the aforementioned bold acidity. Drink through 2022.",Crianza,90,15.0,Northern Spain,Ribera del Duero,,Michael Schachner,@wineschach,R+ 2012 Crianza  (Ribera del Duero),Tempranillo,R+
91178,Portugal,"An attractive, bright, red-fruited wine, laced with intense acidity and a layer of tannins. The wine has great texture and some sweetness. A very drinkable red.",Lello Tinto,85,9.0,Douro,,,Roger Voss,@vossroger,Borges 2009 Lello Tinto Red (Douro),Portuguese Red,Borges
84025,France,"Produced from Grand Cru vineyards on the Montagne de Reims, this dry wine has been given some bottle age to soften the intense acidity. That makes for an attractive, balanced wine, the apple flavors working alongside almonds and yeastiness. The aftertaste is fresh and full of citrus flavors.",Comte Audoin de Dampierre Cuvée des Ambassadeurs Extra Brut,88,74.0,Champagne,Champagne,,Roger Voss,@vossroger,Comtes de Dampierre NV Comte Audoin de Dampierre Cuvée des Ambassadeurs Extra Brut Chardonnay (Champagne),Chardonnay,Comtes de Dampierre
73875,US,"An impressive wine that presents a full bouquet with bready, leesy, toasty aromas, and intriguing lemon and caramel hints. The palate sports attractive fruit and spice flavors that are both complex and lovely, if a challenge to define. There’s a long full finish to this top-notch American sparkler.",J. Schram,93,65.0,California,Napa Valley,Napa,,,Schramsberg 1993 J. Schram  (Napa Valley),Champagne Blend,Schramsberg
68776,Argentina,"Minty and sheer on the nose, and that's a prime indicator of what's to come, namely high-toned, lean fruit flavors and an abundance of scouring, protruding acidity. Some oak lingers to soften things, but overall this is a sharp, underdeveloped style of Cabernet.",Barrica,81,10.0,Mendoza Province,Mendoza,,Michael Schachner,@wineschach,Finca El Retiro 2006 Barrica Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Finca El Retiro
43387,US,"Ripe enough grapes, filled with blueberry and black raspberry and pepper flavors, and on the smooth and mellow side. That said, there's a rustic quality, jagged and earthy, and a hint of bitterness in the finish that detracts. —S.H.",,83,15.0,California,El Dorado,Sierra Foothills,,,Château Rodin 1999 Zinfandel (El Dorado),Zinfandel,Château Rodin
